trade_date,M1-M2_regime,M1-M2_volatility,M2-M3_regime,M2-M3_volatility,M3-M4_regime,M3-M4_volatility
2021-09-09,High,348.33757344771374,High,77.37537401376524,High,106.88961082013864
2021-09-10,High,228.25956952019632,Medium-High,64.86889779386209,Medium-High,80.33438874994523
2021-09-13,High,175.68110498747058,Medium-High,61.35599890965995,Medium-High,75.62294748878278
2021-09-16,Medium-High,133.00858033537955,Medium-High,49.96139177368041,Medium-High,55.787687486588084
2021-09-17,Medium-High,91.75086625278361,Medium-High,40.716352658480325,Medium-High,50.26541217111744
2021-09-20,Medium-High,94.4280115374204,Medium-High,35.734380942287466,Medium-High,69.31425714376802
2021-09-21,High,243.40067286080233,Medium-High,50.97190801259463,Medium-High,56.09135734486697
2021-09-22,High,166.23144828941562,Medium-High,55.8466357536492,Medium-High,63.2345109720619
2021-09-23,High,243.21383047405453,High,246.00519421147908,High,489.11960760677687
2021-09-24,High,162.06989980103623,High,199.94441163617032,High,327.8148195601069
2021-09-27,Medium-High,106.3744077620382,High,162.68055767766725,High,229.50265424962785
2021-09-28,Medium-High,75.72697127262174,High,137.0684914021894,High,177.78876678153532
2021-09-29,Medium-High,64.17553157435411,High,113.53596851473264,High,215.2543483585665
2021-09-30,Medium-High,91.30766006773759,High,94.32008335956301,High,234.34749166957548
2021-10-01,Medium-High,87.97738127239954,High,94.45924048794289,,
2021-10-04,Medium-High,61.76641679543407,High,87.44978271110605,High,197.2294608473533
2021-10-06,Medium-Low,56.53626128888417,High,108.3922653567058,,
2021-10-07,Medium-High,64.26723347769662,High,96.47398112182823,High,173.9850951074354
2021-10-08,Medium-High,67.154645404468,High,78.49522411856643,High,147.37930535872255
2021-10-11,Medium-High,110.11854944506406,Medium-High,68.59082083813993,High,103.3877069955994
2021-10-12,High,230.98549898829123,Medium-High,59.939379473061976,High,109.30534312357783
2021-10-13,High,168.874333996496,Medium-High,51.31524541237202,Medium-High,81.52897999297541
2021-10-14,High,159.40624907402534,Medium-High,43.9799249319284,Medium-High,90.4279182811315
2021-10-15,High,165.85920987425422,Medium-High,36.82440041413256,Medium-High,84.17476922400893
2021-10-18,High,195.91327873047723,Medium-High,31.779018540763442,Medium-High,83.68338510823469
2021-10-21,High,662.5219518308719,Medium-High,29.559556699102526,Medium-High,62.66671450729516
2021-10-22,High,419.4910526238851,Medium-Low,24.554668754893804,Medium-High,50.26367214390492
2021-10-25,High,273.06078674876846,Medium-High,29.28221801848149,Medium-High,41.881174991600666
2021-10-26,High,181.90966547988384,Medium-Low,26.093034388417895,Medium-High,47.958737617662415
2021-10-27,Medium-High,118.44519543737395,Medium-Low,21.437985071796074,Medium-High,42.832218791362806
2021-10-28,Medium-High,87.08428630817973,Medium-High,29.941899696478153,Medium-High,39.18519760993844
2021-10-29,Medium-High,101.66155302896118,Medium-High,38.198068157358364,High,110.41584450700984
2021-11-01,Medium-High,113.44893799393965,Medium-High,31.39958705494645,Medium-High,77.40413316180164
2021-11-02,Medium-High,107.69617819900664,Medium-High,31.310238438941894,High,122.85962603671696
2021-11-03,Medium-High,94.97881622358518,Medium-High,35.386162789765656,High,97.180149291614
2021-11-04,Medium-High,74.20169822413732,Medium-High,42.18809782991958,Medium-High,82.86775227259702
2021-11-05,Medium-High,70.19119639834973,Medium-High,35.11123252324457,Medium-High,73.63458634946191
2021-11-08,Medium-Low,51.712111628298224,Medium-High,36.19149676938989,Medium-High,61.55029785621805
2021-11-09,Medium-Low,37.491729476216086,Medium-High,29.733037826521016,Medium-High,57.970025909600004
2021-11-10,Medium-Low,37.32660340748457,Medium-High,30.530235554955865,Medium-High,56.96524178986072
2021-11-11,Medium-Low,39.55699711398607,Medium-Low,25.873172951357404,Medium-High,55.6729798020971
2021-11-12,Medium-Low,33.42562424611918,Medium-Low,21.27767755034227,Medium-High,56.30857434890841
2021-11-15,Medium-Low,57.15867319536995,Medium-Low,17.54939934246297,Medium-High,52.25816941024038
2021-11-18,High,145.90079461968088,Medium-High,43.56528943012931,Medium-High,42.830478505231724
2021-11-19,High,185.67275492134758,High,73.87654612356116,High,247.52610162891867
2021-11-22,High,166.49292063966752,Medium-High,60.6424836671293,High,180.92593805529938
2021-11-23,Medium-High,122.01048445001972,Medium-High,49.9009049671769,High,123.87951605878212
2021-11-24,Medium-High,86.51783032530719,Medium-High,50.39852622424109,Medium-High,88.6081394974848
2021-11-25,Medium-High,74.92550872087754,Medium-High,49.6620812069643,Medium-High,75.47168467205034
2021-11-26,Medium-High,80.42964113124188,Medium-High,40.59348430469315,Medium-High,55.60420341863964
2021-11-29,Medium-High,65.91430011871797,Medium-High,33.120473658387766,Medium-High,46.2095773363954
2021-11-30,Medium-High,60.38028623415859,Medium-High,31.281278380878245,Medium-Low,35.186017474898875
2021-12-01,Medium-Low,53.79469065188518,Medium-Low,25.60369476185704,Medium-Low,29.691428415660052
2021-12-02,Medium-High,63.56514853174984,Medium-High,29.577819636819434,Medium-Low,21.995070346409754
2021-12-03,Medium-High,62.83545490203585,Medium-High,42.98019701370736,Medium-High,58.49558418306317
2021-12-06,Medium-Low,59.13567815560888,Medium-High,42.98755493167387,Medium-High,47.17085593379767
2021-12-07,Medium-High,77.2212789267708,Medium-High,35.294472170031874,Medium-High,37.270390186176485
2021-12-08,Medium-High,113.82608780490614,Medium-High,60.68934306646168,Medium-High,38.936999484842964
2021-12-09,High,460.6615549443904,Medium-High,67.11566658089677,Medium-High,44.17318092957852
2021-12-10,High,286.1394029199872,Medium-High,54.63353494434893,Medium-Low,33.948138456980445
2021-12-13,High,182.5490708163043,,,Medium-Low,35.04095054855926
2021-12-16,High,297.88163039551796,High,93.11052070051633,Medium-High,46.64065313517732
2021-12-17,High,200.73281196002497,High,75.73322156481426,Medium-High,42.34015752047187
2021-12-20,High,142.36583433776974,Medium-High,61.63861201256333,Medium-High,38.518655308124096
2021-12-21,Medium-High,122.4600242767685,Medium-High,58.46991722662803,Medium-Low,36.40344592107212
2021-12-22,Medium-High,115.91448217004353,Medium-High,48.35230480291689,Medium-Low,26.680726918528375
2021-12-23,Medium-High,84.48684011668767,Medium-High,39.63611746351188,Medium-Low,24.573080623745735
2021-12-24,Medium-High,61.90661260795081,Medium-High,43.966250110976596,Medium-Low,27.237146048072493
2021-12-29,Medium-Low,52.00969077056148,Medium-High,35.838580616037625,Medium-Low,25.5071252307767
2021-12-30,Medium-High,62.69067652725892,Medium-High,29.982729167249566,Medium-Low,25.97113615905841
2021-12-31,Medium-High,70.25524633402792,Medium-High,39.73931844034657,Medium-Low,24.992884626116
2022-01-04,Medium-High,67.70773382456026,Medium-High,43.13619677478153,Medium-High,37.97720165556244
2022-01-05,Medium-Low,47.398709217881425,Medium-High,35.1967334094535,Medium-Low,27.774980112061673
2022-01-06,Medium-High,119.75077115697168,Medium-High,37.62958630389949,Medium-Low,32.56750222860496
2022-01-10,High,163.73768193359737,Medium-High,33.83224530726312,Medium-High,48.51948214263721
2022-01-11,High,237.5825106251773,Medium-High,63.51030162261212,Medium-High,46.609145362345515
2022-01-12,High,179.60111133979984,Medium-High,55.19971338693701,Medium-High,46.1950498875733
2022-01-13,High,153.57162402700175,Medium-High,44.96948086152809,Medium-High,61.961747849093214
2022-01-14,Medium-High,136.51168923707695,Medium-High,38.494522252432155,Medium-High,51.06416705543129
2022-01-17,Medium-High,91.04953853611646,Medium-High,32.2801135870831,Medium-High,42.53081356152616
2022-01-20,Medium-High,90.60546698814696,Medium-High,27.761523871393045,Medium-Low,34.140553378994206
2022-01-21,Medium-High,65.76968691855721,Medium-Low,22.810755703400584,Medium-Low,26.88808770030619
2022-01-24,Medium-Low,55.219861761339374,Medium-Low,19.33193693497386,Medium-High,40.025248236732246
2022-01-25,Medium-Low,39.28041715334772,Medium-Low,16.396560024442685,Medium-Low,32.871410666120084
2022-01-26,Medium-Low,41.00482744461125,Medium-Low,14.896995044025468,Medium-Low,24.21898136222416
2022-01-27,Medium-Low,42.29416378743504,Medium-Low,12.604678452779092,Medium-Low,30.75479089749977
2022-01-28,Medium-Low,59.11306223196132,Low,11.056984012246048,Medium-Low,27.32687010320664
2022-01-31,Medium-Low,49.06932787181956,Medium-Low,12.118768878076136,Medium-Low,25.352938244147325
2022-02-01,Medium-Low,35.45409916629834,Low,10.189463195636945,Medium-Low,22.27708634050029
2022-02-02,Medium-High,68.41332422088641,Medium-Low,17.96178680857712,Medium-Low,28.63420075809727
2022-02-03,Medium-Low,56.94150446008196,Medium-Low,15.283979955992713,Medium-Low,30.6598100004152
2022-02-04,Medium-Low,48.41382073469783,Medium-Low,14.505511434274192,Medium-Low,22.673106644433386
2022-02-07,Medium-Low,35.95984358317366,Medium-Low,23.718848928086775,Medium-Low,25.922933205495365
2022-02-08,Medium-Low,36.4113528048773,Medium-Low,19.447232352580325,Medium-Low,24.95816069711971
2022-02-09,Medium-High,128.8999266055139,Medium-Low,16.044135178532155,Medium-Low,28.573762615811
2022-02-10,High,532.4725343837765,Medium-Low,14.102286465782665,Medium-Low,28.448121962345514
2022-02-11,High,360.1371818310564,Medium-Low,11.939103883514854,Medium-Low,23.816212339546514
2022-02-14,High,261.2616413772184,Medium-High,31.16700782623072,Medium-Low,26.609842011856784
2022-02-17,High,1958.5426239761748,Medium-High,26.44116881535298,Medium-Low,29.417822324768732
2022-02-18,High,1129.7085694376995,Medium-Low,22.235845194484195,Medium-Low,23.987007151680082
2022-02-21,High,671.9539246501986,Medium-Low,18.265547405689848,Medium-Low,23.308239295168878
2022-02-22,High,408.75593006370275,Medium-Low,15.078214179659717,Medium-Low,18.33388716700251
2022-02-23,High,258.8374346242736,Medium-Low,13.105708251687897,Low,14.844928634505749
2022-02-24,High,170.76994603072418,Low,10.95756365928377,Medium-Low,16.780664173230146
2022-02-25,Medium-High,113.69084797198673,Low,9.269752944938759,Low,12.8733438939579
2022-02-28,Medium-High,83.74758395862142,Low,8.829810408900633,Low,14.925607342903039
2022-03-01,Medium-High,81.72657398190194,Medium-Low,14.279378992626068,Medium-Low,26.954716656107525
2022-03-02,Medium-High,61.39578461223844,Medium-Low,25.88261183349483,Medium-Low,21.520588764760394
2022-03-03,Medium-High,68.40893814817633,Medium-Low,21.193632345181463,Medium-Low,22.070187858480566
2022-03-04,Medium-High,64.23071959171547,Medium-Low,17.509507683068264,Medium-Low,26.91107256432255
2022-03-07,Medium-Low,47.731892053680056,Medium-High,38.479193250492024,Medium-Low,22.189019717941182
2022-03-08,High,2461.9900847896256,High,170.0379721324213,High,126.03560983307521
2022-03-09,High,1427.06895540132,High,138.3845792251534,High,322.6954577132842
2022-03-10,High,834.773610756122,High,117.67299473761837,,
2022-03-11,High,504.9020646485706,High,97.78870249895769,High,253.0208537327527
2022-03-14,High,316.67329822172604,High,81.84456539443632,High,223.39784977541345
2022-03-17,High,214.921087388312,Medium-High,66.56414248827627,High,190.3508296918405
2022-03-18,High,198.98307208949933,Medium-High,72.05125370287304,High,130.0846433581744
2022-03-21,High,361.28086851716785,Medium-High,59.988397539146725,High,96.6088075888411
2022-03-22,High,227.46125933989302,Medium-High,59.38474612345103,Medium-High,87.74948952292024
2022-03-23,High,360.39430752901853,High,156.12372834231886,Medium-High,86.23628689583782
2022-03-25,High,287.2590781750004,High,300.96073306660935,High,195.51133442905805
2022-03-28,High,193.83974758966704,High,246.2460726272731,High,133.47771548563944
2022-03-29,High,175.7540065950392,High,210.67324704963036,,
2022-03-30,High,368.13126569064866,High,171.23558079191582,High,135.08935760958846
2022-03-31,High,402.84733419056266,High,140.5269391294793,High,111.81337984101467
2022-04-01,High,252.09309512849777,High,114.62258669801986,High,165.8363896923668
2022-04-04,High,223.9836050300639,High,93.20298718018712,High,113.92161148357715
2022-04-05,High,190.22339030646944,High,76.03695025371645,High,464.59937465765137
2022-04-06,Medium-High,123.4182410357481,Medium-High,63.50954228776213,High,320.2323200179063
2022-04-07,Medium-High,89.78682425071958,Medium-High,51.70812843861104,High,232.35583600443996
2022-04-08,Medium-High,74.73429227943285,Medium-High,42.11123066953756,High,169.50123409232148
2022-04-11,Medium-Low,54.11672192376325,Medium-High,34.353257564158774,High,123.891078532138
2022-04-12,Medium-Low,46.13641592344477,Medium-High,28.35545437417176,High,95.05744105454161
2022-04-13,Medium-High,119.43984603811465,Medium-Low,24.168671264611742,Medium-High,66.73669062073591
2022-04-14,High,243.9265229617565,Medium-Low,19.8924596510425,Medium-High,48.61514762527002
2022-04-21,High,204.7413675922958,Medium-Low,19.08819848359459,Medium-Low,37.0119756523068
2022-04-22,High,145.69907676486466,Medium-Low,24.498338566828917,Medium-High,53.69932849616535
2022-04-25,Medium-High,105.50944692619663,Medium-High,28.533597053901698,Medium-High,44.21427412870681
2022-04-26,High,244.77441825017115,Medium-High,55.002875371102846,Medium-Low,35.613697528431025
2022-04-27,High,202.30710314755132,Medium-High,44.99974617510853,Medium-High,43.522159372302305
2022-04-28,High,2664.4405867676587,High,119.55541696544192,High,256.4551549514619
2022-04-29,High,1518.9849942771616,High,260.5734994173516,,
2022-05-03,High,890.7076469599615,High,212.89501529334618,High,211.1538593185665
2022-05-04,High,547.6052332149208,High,173.50299222398374,High,161.1373032698174
2022-05-06,High,381.4578247733976,High,291.8964921479059,High,480.52135012160556
2022-05-10,High,287.9570467855676,High,250.9356280747198,High,268.5464937802753
2022-05-11,High,194.80377851431092,High,205.67316733321985,High,207.79399588220718
2022-05-12,High,223.54334646356952,High,167.47633907854504,High,156.2195122883336
2022-05-13,High,144.67378385207965,High,140.26295081035028,High,126.47315049167648
2022-05-19,High,159.41683268294318,High,114.40884311972317,High,110.57195934190854
2022-05-20,Medium-High,133.20915586153953,High,96.15075560437465,High,92.87930221454997
2022-05-23,Medium-High,98.62253915977266,High,86.65197992132389,Medium-High,68.58365727448331
2022-05-24,Medium-High,79.91996961223775,High,72.68341613803085,Medium-High,48.81030542588383
2022-05-25,Medium-High,109.83799083691774,High,96.92467394259954,Medium-High,62.38372895060425
2022-05-26,Medium-High,95.16736202964474,High,254.28933976275115,High,143.90771088933158
2022-05-27,Medium-High,65.00516005260202,High,238.32241676572184,High,119.6142601342425
2022-05-30,Medium-High,87.12162096090142,High,195.25815147294463,High,103.51982564731736
2022-05-31,Medium-High,69.98660028644379,High,166.33318928166182,High,190.36407232600232
2022-06-01,Medium-High,123.12787743326989,High,141.5151841109322,High,150.8002571642474
2022-06-06,Medium-High,94.90145664933478,High,417.87981001623336,High,103.96806788026403
2022-06-07,Medium-High,104.51058771857997,High,341.09245850025457,High,133.6527866713966
2022-06-08,High,154.94955852785733,High,277.22784084008237,,
2022-06-09,Medium-High,135.77883397236607,High,228.70279320645784,High,133.9963699154956
2022-06-10,Medium-High,114.83099484200227,High,187.7846797936638,High,102.82302856554197
2022-06-13,High,218.19413722120285,High,170.2150872179058,Medium-High,88.12840098786927
2022-06-16,High,436.4542581504876,High,350.2362516936991,High,195.7312837391232
2022-06-17,High,327.8572047895816,High,285.9466804997949,High,148.1829279895677
2022-06-20,High,207.0587777992783,High,232.4103887157376,,
2022-06-21,High,167.49557712645432,High,189.28997543571379,High,121.26998429004946
2022-06-22,Medium-High,130.61343236968418,High,160.9183831096099,High,113.46525056436367
2022-06-23,Medium-High,91.75982989099224,High,139.91534495375805,High,121.19902268710617
2022-06-24,Medium-High,90.99967148780101,,,High,109.4006006186933
2022-06-27,Medium-High,72.47958893125214,High,140.0962499220562,High,302.67741698413755
2022-06-28,Medium-High,60.893370187957046,High,114.79215796891623,High,209.0929398942065
2022-06-29,Medium-Low,56.811108134592864,High,98.75113960682715,High,153.11798733817443
2022-06-30,Medium-Low,40.3195182928592,High,80.39895030406892,High,160.12828160440438
2022-07-01,Medium-High,68.46154041203248,High,72.71648639064207,High,124.00718628118554
2022-07-04,Medium-High,66.66853895776207,,,High,105.64642563722674
2022-07-06,Medium-High,129.5046985006589,High,255.32095777953862,High,593.2484189242211
2022-07-07,High,241.34506274131135,High,211.6765646563,High,410.7936074925683
2022-07-11,High,206.06901150706383,High,430.9941550710472,High,259.2058913997599
2022-07-12,High,143.14647484201052,High,350.56041051379407,High,175.12760696517933
2022-07-13,Medium-High,140.93223215200965,High,285.2301433275222,High,265.79021545326907
2022-07-14,Medium-High,104.21735215130168,High,235.5510863113489,High,284.89712402228497
2022-07-15,Medium-High,73.21832563086629,High,199.22435602975094,High,195.26066751817748
2022-07-18,Medium-Low,54.00788855431967,High,172.37683267150166,High,137.20820319930172
2022-07-21,Medium-Low,56.24962462909031,High,140.85027436641911,High,103.21546042253352
2022-07-22,Medium-Low,44.59153484194452,High,117.98210256293993,Medium-High,89.11449719646929
2022-07-25,Medium-Low,32.300228432333334,High,188.08033629909423,Medium-High,83.32900794320533
2022-07-26,Medium-Low,29.775573452549505,High,208.501751509474,High,485.9027544378601
2022-07-27,Medium-Low,25.46273958188817,High,171.8380794063389,High,332.2831069473676
2022-07-28,Medium-Low,58.58128054628591,High,145.08334186745225,High,258.16330610871347
2022-07-29,High,334.72944931580787,High,118.09324076766633,High,197.89322633589114
2022-08-01,High,306.678393339515,High,96.74653939940909,High,137.71202826968442
2022-08-02,High,216.6684138298244,High,79.92262389253384,High,122.40829951323572
2022-08-03,High,148.02285549143969,Medium-High,67.0289586126921,High,113.20384890815406
2022-08-08,High,155.45967738920626,,,High,97.08323162010424
2022-08-09,High,173.90179265561468,High,94.42380731629292,High,203.68209093198627
2022-08-10,Medium-High,127.70773591861041,High,77.3605960207876,High,140.23071573153183
2022-08-11,Medium-High,87.14417083741226,Medium-High,64.71913171469997,High,99.91137863909918
2022-08-12,Medium-High,77.8426475148312,High,84.28111266555453,Medium-High,75.01000007928637
2022-08-15,Medium-High,62.37976028824867,High,80.28695848663884,Medium-High,57.09504380383076
2022-08-18,Medium-Low,57.80003292130585,Medium-High,65.32245064419169,Medium-High,53.16270416438807
2022-08-19,High,168.25971092986143,Medium-High,56.579089566436195,High,104.95170099168703
2022-08-22,Medium-High,124.277005389868,Medium-High,46.46289754507043,High,98.80029584819256
2022-08-23,High,211.46225963880192,Medium-High,40.507671618671516,High,100.7970689975979
2022-08-24,Medium-High,140.55361943460682,Medium-High,33.868000846026945,Medium-High,72.0915248716202
2022-08-25,Medium-High,119.94509572494566,Medium-High,38.96096924630529,Medium-High,66.02640585981929
2022-08-26,Medium-High,107.52141820631778,Medium-High,32.184304807880125,Medium-High,56.9769502782586
2022-08-30,Medium-High,83.40326601211567,Medium-High,26.45166179681974,Medium-High,47.90798210145639
2022-08-31,Medium-High,61.919673335996016,Medium-High,26.310870677496474,Medium-High,39.76606370417781
2022-09-01,Medium-High,67.81882785207354,Medium-High,26.330955348204423,Medium-High,43.96823090936343
2022-09-02,Medium-Low,51.03400901563742,Medium-Low,21.724174118622873,Medium-High,44.64873606778397
2022-09-05,Medium-Low,39.538874576834104,Medium-Low,17.913022660347377,Medium-Low,36.421951378770466
2022-09-06,Medium-Low,35.47806927388163,Medium-Low,16.22403057964058,Medium-Low,34.11475770466133
2022-09-07,Medium-Low,34.5144077494708,Medium-Low,16.803308597390313,Medium-Low,28.38785577366044
2022-09-08,Medium-Low,42.48460972137542,Medium-Low,13.959577328264624,Medium-Low,21.923928130481855
2022-09-09,High,151.60091275850553,Medium-Low,11.916717562984328,Medium-Low,25.86019179860645
2022-09-12,Medium-High,115.55358818239749,Medium-High,37.463238756117214,Medium-Low,24.655726225065635
2022-09-13,Medium-High,133.93188481138614,Medium-High,32.437936995814106,Medium-High,42.39364817206172
2022-09-14,Medium-High,91.44981728554588,Medium-High,27.04255642643258,Medium-Low,34.74822099166774
2022-09-15,Medium-High,82.23031816200043,Medium-Low,25.312681909455442,Medium-Low,32.92043726924099
2022-09-16,Medium-High,61.99912217214184,Medium-Low,21.456674990370416,Medium-Low,34.35735175469946
2022-09-19,Medium-Low,58.69896505249667,Medium-Low,18.62884970510398,Medium-Low,29.917572694173955
2022-09-22,Medium-High,97.51814917263523,Medium-Low,19.79071998496913,Medium-Low,27.214271368558887
2022-09-23,Medium-High,67.91875241352068,Medium-Low,16.8138617976039,Medium-Low,21.386236494827628
2022-09-26,Medium-Low,49.73900090347867,Medium-Low,15.737095853385583,Medium-Low,25.25658056330513
2022-09-27,Medium-Low,40.60328276005143,Medium-Low,13.05206489567086,Medium-Low,29.135086078919016
2022-09-28,Medium-Low,43.226189266493016,Medium-Low,20.0482806721583,Medium-Low,28.423557629556587
2022-09-29,Medium-Low,56.254596147115095,Medium-Low,17.279583037144693,Medium-Low,35.31200349210733
2022-09-30,Medium-Low,44.59472456588356,Medium-Low,14.321768177865218,Medium-High,43.268269852342684
2022-10-03,Medium-Low,47.39361882106962,Medium-Low,11.937957644204914,Medium-Low,31.443138091967647
2022-10-04,Medium-Low,41.41870522639944,Medium-Low,19.35889021108335,Medium-Low,24.546356321022973
2022-10-05,Medium-Low,47.64101266306484,Medium-Low,17.075919423974213,Medium-Low,25.306192948839914
2022-10-06,Medium-Low,59.39011928673579,Medium-High,35.636329708389866,Medium-Low,32.63562603417702
2022-10-07,Medium-Low,55.91154242730017,Medium-High,31.525818210069787,Medium-Low,29.199925863718416
2022-10-10,Medium-Low,43.08607134998968,Medium-High,26.840103385728014,Medium-Low,21.65065336922684
2022-10-11,Medium-Low,36.33163270563908,Medium-Low,23.770508460271714,Medium-High,38.73568467342632
2022-10-12,Medium-Low,45.38976068806627,Medium-Low,19.57728170918995,Medium-Low,35.485093934319764
2022-10-13,Medium-High,62.477033368438086,Medium-Low,17.327901159917495,Medium-Low,33.497550918305826
2022-10-14,Medium-Low,46.91617489481223,Medium-Low,14.330021078466778,Medium-Low,26.495321652991116
2022-10-17,Medium-High,71.24187973582862,Medium-Low,12.323374921755759,Medium-Low,20.778732503380404
2022-10-20,Medium-High,124.14618165799406,Medium-Low,21.595541481387503,Medium-Low,19.820030841681795
2022-10-21,Medium-High,82.33654886113067,Medium-Low,18.338192630676577,Medium-Low,21.019198607181625
2022-10-24,Medium-Low,57.01124265628941,Medium-Low,15.144149247701137,Medium-Low,20.28694109446744
2022-10-25,Medium-Low,44.31446793139027,Medium-Low,12.607790610166422,Medium-Low,26.251617497790466
2022-10-26,Medium-Low,40.77059239384031,Medium-Low,16.764837573776212,Medium-Low,20.572768486716946
2022-10-27,Medium-Low,38.73615025079289,Medium-Low,13.865338743872,Medium-Low,22.961634462940253
2022-10-28,Medium-Low,44.06950308281022,Medium-Low,14.705070669323295,Medium-Low,26.09518849209414
2022-10-31,Medium-Low,43.60408835792993,Medium-Low,15.679052977928107,Medium-Low,20.210373473697743
2022-11-01,Medium-Low,32.55880865712079,Medium-Low,12.999719890764492,Medium-Low,16.893771666089865
2022-11-02,Medium-Low,31.543252635433234,Medium-Low,11.579632477821168,Medium-Low,26.979871057385886
2022-11-03,Medium-High,69.35963368583757,Medium-High,28.534166320899143,Medium-Low,25.241705802073177
2022-11-04,Medium-Low,55.748920822409076,Medium-Low,25.67058934593146,Medium-Low,36.59777249878051
2022-11-07,Medium-Low,59.49244108446857,Medium-Low,21.09717177771698,Medium-Low,26.815929089058912
2022-11-08,Medium-High,85.90611790241901,Medium-High,61.447027220276816,Medium-High,50.24107342300988
2022-11-09,Medium-High,74.0394455781401,Medium-High,50.05895605924463,Medium-Low,37.075181890672496
2022-11-10,High,256.6405411625268,Medium-High,40.76285488590597,Medium-Low,28.885883053092552
2022-11-11,High,188.08507464142588,Medium-High,47.06128544014735,Medium-Low,22.356773339945708
2022-11-14,High,220.6957090909151,Medium-High,42.269760893235656,Medium-Low,16.833789472464062
2022-11-17,High,413.770335140909,High,165.41244061745348,High,100.28491342680041
2022-11-18,High,273.4123564163537,High,135.8424157724132,High,522.6912688115171
2022-11-21,High,185.63667760993854,High,111.05481725422472,High,372.0849834841986
2022-11-22,Medium-High,132.68601952737112,High,90.6458324893695,High,398.13710377300805
2022-11-23,Medium-High,87.73656702142294,High,74.36058594165792,High,287.41438215011044
2022-11-24,Medium-High,60.26938657671078,Medium-High,60.79856255475029,High,199.56364074898002
2022-11-25,Medium-Low,45.55307006025521,Medium-High,50.86762396084533,High,140.03083800930057
